,publication,url,article_title,date,is_uni_newspaper
469,usatoday,https://www.bu.edu/articles/2024/terriers-in-charge-chloe-patel/,Terriers in Charge: Chloe Patel (COM’24),2024-02-20,0
470,usatoday,https://www.bu.edu/com/articles/rotate-your-closet-team-wins-top-prize-at-the-adlabbies/,Rotate Your Closet Team Wins Top Prize at the Adlabbies,2023-12-19,0
471,thescope,https://thescopeboston.org/9371/news-and-features/muddy-river-restoration/,"With the Muddy River Restoration complete, what’s next?",2024-04-23,0
472,thescope,https://thescopeboston.org/9364/roundup-boston-city-council-meetings/city-watch-04-10/,"City Council discusses safer streets for pedestrians, civilian oversight board",2024-04-10,0
473,thescope,https://thescopeboston.org/9352/news-and-features/allston-small-businesses/,Allston small businesses push forward amid development boom,2024-04-08,0
474,thescope,https://thescopeboston.org/9347/news-and-features/teen-bridge-artists/,The Eliot School’s ‘Teen Bridge’ program welcomes the next generation of Boston’s artists,2024-04-03,0
475,thescope,https://thescopeboston.org/9247/q-a-changemakers/yi-an-huang/,Yi-An Huang makes progress as first Asian American city manager of Cambridge,2024-04-03,0
476,thescope,https://thescopeboston.org/9343/roundup-boston-city-council-meetings/city-watch-bpda/,City Council debates reform to the Boston Planning and Development Agency,2024-04-03,0
477,thescope,https://thescopeboston.org/9251/news-and-features/street-theory/,Street Theory is strengthening Boston communities through art,2024-04-02,0
478,thescope,https://thescopeboston.org/9233/news-and-features/sophie-pearson-art/,"Sophie Pearson’s art is open to interpretation, not speculation",2024-03-14,0
479,thescope,https://thescopeboston.org/9220/q-a-changemakers/xr-boston-art/,"At Extinction Rebellion Boston, artist Anna Pancoast brings art and climate activism together",2024-03-01,0
480,thescope,https://thescopeboston.org/9214/news-and-features/elbit-systems-student-protest/,Students concerned amid strong police response to Israel-Hamas action in Cambridge,2024-03-01,0
481,capitalnewsservice,https://cnsmaryland.org/2024/07/21/maryland-democrats-praise-bidens-withdrawal-republicans-blast-harris-over-border/,"Maryland Democrats praise Biden’s withdrawal, Republicans blast Harris over border",2024-07-21,0
482,capitalnewsservice,https://cnsmaryland.org/2024/07/19/maryland-accepting-nomination-in-third-bid-for-the-white-house-trump-reprises-old-themes/,"Accepting nomination in third bid for the White House, Trump reprises familiar themes",2024-07-19,0
483,capitalnewsservice,https://cnsmaryland.org/2024/07/18/many-maryland-delegates-back-hogans-decision-to-skip-convention-amid-split-with-trump/,Many Maryland delegates back Hogan’s decision to skip convention amid split with Trump,2024-07-19,0
484,capitalnewsservice,https://cnsmaryland.org/2024/07/18/republicans-didnt-have-to-go-home-empty-handed-there-was-merch-galore/,Republicans didn’t have to go home empty-handed: there was merch galore,2024-07-19,0
485,capitalnewsservice,https://cnsmaryland.org/2024/07/18/gop-convention-notebook-celebs-angels-books-bars/,"GOP Convention Notebook: Celebs, angels, books & bars",2024-07-19,0
486,capitalnewsservice,https://cnsmaryland.org/2024/07/18/j-d-vance-introduces-himself-to-american-voters-at-gop-convention/,J.D. Vance introduces himself to American voters at GOP convention,2024-07-18,0
487,capitalnewsservice,https://cnsmaryland.org/2024/07/17/its-a-convention-so-fashion-is-in-the-eye-of-the-beholder/,"It’s a convention, so fashion is in the eye of the beholder",2024-07-18,0
488,capitalnewsservice,https://cnsmaryland.org/2024/07/17/gop-convention-notebook-a-cheesehead-ceramic-headwear-presidential-shoes-more/,"GOP Convention Notebook: A cheese head, ceramic headwear, presidential shoes & more",2024-07-17,0
489,capitalnewsservice,https://cnsmaryland.org/2024/07/16/brother-of-bel-air-murder-victim-speaks-at-the-republican-convention/,Brother of Bel Air murder victim speaks at the Republican convention,2024-07-17,0
490,capitalnewsservice,https://cnsmaryland.org/2024/07/16/gop-convention-notebook-a-fix-it-billboard-far-out-of-state-cops-more/,"GOP Convention Notebook: A fix-it billboard, (far) out-of-state cops & more",2024-07-16,0
491,capitalnewsservice,https://news.jrn.msu.edu/2024/07/cns-summer-2024-2nd-michigan-environmental-budget/,CNS Summer 2024 2nd Michigan Environmental budget,2024-07-17,0
492,capitalnewsservice,https://news.jrn.msu.edu/2024/07/heat-waves-are-a-sign-of-creeping-changes-in-climate-expert-says/,"Heat waves are a sign of ‘creeping changes’ in climate, expert says",2024-07-17,0
493,capitalnewsservice,https://news.jrn.msu.edu/2024/07/forty-years-on-future-of-contaminant-plume-under-ann-arbor-still-murky/,"Forty years on, future of contaminant plume under Ann Arbor still murky",2024-07-17,0
494,capitalnewsservice,https://news.jrn.msu.edu/2024/07/researchers-use-drones-to-find-elusive-michigan-rattlesnake/,Researchers use drones to find elusive Michigan rattlesnake,2024-07-17,0
495,capitalnewsservice,https://news.jrn.msu.edu/2024/07/michigan-trying-new-approaches-against-invasive-crayfish/,Michigan trying new approaches against invasive crayfish,2024-07-17,0
496,capitalnewsservice,https://news.jrn.msu.edu/2024/07/moose-lessons-what-they-can-teach-us-about-human-aging/,Moose lessons: What they can teach us about human aging,2024-07-17,0
497,capitalnewsservice,https://news.jrn.msu.edu/2024/07/experts-predict-moderate-lake-erie-toxic-algae-bloom/,Experts predict moderate Lake Erie toxic algae bloom,2024-07-17,0
498,capitalnewsservice,https://news.jrn.msu.edu/2024/07/officials-mull-more-access-for-e-bikes-on-state-trails/,Officials mull more access for e-bikes on state trails,2024-07-17,0
499,capitalnewsservice,https://news.jrn.msu.edu/2024/07/dam-removal-could-improve-environment-recreation-and-storm-protection/,"Dam removal could improve environment, recreation and storm protection",2024-07-17,0
500,capitalnewsservice,https://news.jrn.msu.edu/2024/07/lake-superior-runs-for-president-ponders-running-mate/,"Lake Superior runs for president, ponders running mate",2024-07-17,0
501,greatlakesecho,https://greatlakesecho.org/2024/07/24/green-infrastructure-job-trainings-aim-to-support-growing-field/,Green infrastructure job trainings aim to support growing field,2024-07-25,0
502,greatlakesecho,https://greatlakesecho.org/2024/07/23/moose-lessons-what-they-can-teach-us-about-human-aging/,Moose lessons: What they can teach us about human aging,2024-07-23,0
503,greatlakesecho,https://greatlakesecho.org/2024/07/22/inside-is-not-the-answer-air-quality-in-the-great-lakes/,Inside is not the answer: Air quality in the Great Lakes,2024-07-22,0
504,greatlakesecho,https://greatlakesecho.org/2024/07/21/experts-predict-moderate-lake-erie-toxic-algae-bloom/,Experts predict moderate Lake Erie toxic algae bloom,2024-07-21,0
505,greatlakesecho,https://greatlakesecho.org/2024/07/20/heat-waves-are-a-sign-of-creeping-changes-in-climate-expert-says/,"Heat waves are a sign of ‘creeping changes’ in climate, expert says",2024-07-20,0
506,greatlakesecho,https://greatlakesecho.org/2024/07/19/michigan-officials-mull-more-access-for-e-bikes-on-state-trails/,Michigan officials mull more access for e-bikes on state trails,2024-07-19,0
507,greatlakesecho,https://greatlakesecho.org/2024/07/18/michigan-program-helps-hobbyists-safely-rehome-aquatic-flora-and-fauna/,Michigan program helps hobbyists safely rehome aquatic flora and fauna,2024-07-18,0
508,greatlakesecho,https://greatlakesecho.org/2024/07/17/michigan-trying-new-approaches-against-invasive-crayfish/,Michigan trying new approaches against invasive crayfish,2024-07-17,0
509,greatlakesecho,https://greatlakesecho.org/2024/07/16/ship-doomed-on-lake-michigan-now-moored-on-national-register-of-historic-places/,Ship doomed on Lake Michigan now moored on National Register of Historic Places,2024-07-17,0
510,greatlakesecho,https://greatlakesecho.org/2024/05/24/researchers-pioneer-method-to-combat-swimmers-itch-by-relocating-ducks/,Researchers pioneer method to combat swimmer’s itch by relocating ducks,2024-05-24,0
511,pioneerpress,https://www.twincities.com/2024/07/25/2024-paris-olympics-opening-ceremony-weather/,It might rain during the Paris Olympics’ ambitious opening ceremony,2024-07-25,0
512,pioneerpress,https://www.twincities.com/2024/07/25/newsom-issues-executive-order-for-removal-of-homeless-encampments-in-california-2/,Newsom issues executive order for removal of homeless encampments in California,2024-07-25,0
513,pioneerpress,https://www.twincities.com/2024/07/25/how-to-watch-the-2024-olympics-opening-ceremony/,How to watch the 2024 Olympics opening ceremony,2024-07-25,0
514,pioneerpress,https://www.twincities.com/2024/07/25/2024-paris-olympics-opening-ceremony-preview/,"With big goals and gambles, Paris aims to reset the Olympics with a wow opening",2024-07-25,0
515,pioneerpress,https://www.twincities.com/2024/07/25/best-nonstick-pans/,Best nonstick pans,2024-07-25,0
516,pioneerpress,https://www.twincities.com/2024/07/25/minnesota-united-at-seattle-sounders-keys-to-the-match-projected-starting-xi-and-a-prediction-2/,"Minnesota United at Seattle Sounders: Keys to the match, projected starting XI and a prediction",2024-07-25,0
517,pioneerpress,https://www.twincities.com/2024/07/25/pat-owens-mayor-who-led-grand-forks-through-historic-1997-flood-dies-at-83/,"Pat Owens, mayor who led Grand Forks through historic 1997 flood, dies at 83",2024-07-25,0
518,pioneerpress,https://www.twincities.com/2024/07/25/olympics-tv-schedule-thursday-july-25-2024/,Paris Olympics: Here’s what’s on TV on Thursday,2024-07-25,0
519,pioneerpress,https://www.twincities.com/2024/07/25/2024-election-latest-biden-and-harris-set-to-meet-netanyahu-following-his-fiery-congress-address-2/,2024 Election Latest: Biden and Harris set to meet Netanyahu following his fiery Congress address,2024-07-25,0
520,pioneerpress,https://www.twincities.com/2024/07/25/thomas-friedman-netanyahu-a-small-man-in-a-big-time/,Thomas Friedman: Netanyahu: A small man in a big time?,2024-07-25,0
521,columbiamissourian,https://www.columbiamissourian.com/news/state_news/hundreds-of-mr340-paddlers-hit-coopers-landing-en-route-to-the-finish-line-in-st/article_fb5948b0-49e5-11ef-aeb4-3fde14087377.html,Hundreds of MR340 paddlers hit Cooper's Landing en route to the finish line in St. Charles,2024-07-24,0
522,columbiamissourian,https://www.columbiamissourian.com/news/higher_education/mu-research-reactor-secures-membership-in-nuclear-medicine-europe/article_078ad06a-49da-11ef-9929-a3da35c96239.html,MU Research Reactor secures membership in Nuclear Medicine Europe,2024-07-24,0
523,columbiamissourian,https://www.columbiamissourian.com/news/local/mid-missouri-democrats-and-party-delegates-rally-behind-harris/article_43be7122-49d5-11ef-be3b-abcbbc77bd70.html,Mid-Missouri Democrats and party delegates rally behind Harris,2024-07-24,0
524,columbiamissourian,https://www.columbiamissourian.com/news/state_news/strike-at-plant-that-makes-truck-seats-forces-production-stoppage-for-missouri-general-motors/article_6355250e-9a12-502e-b17d-ffd8e5a8aa5a.html,Strike at plant that makes truck seats forces production stoppage for Missouri General Motors,2024-07-24,0
525,columbiamissourian,https://www.columbiamissourian.com/news/state_news/missouri-among-worst-states-for-women-s-overall-health-reproductive-care-study-finds/article_9cd2b58e-49f8-11ef-937c-0fbac0f18f0a.html,"Missouri among worst states for women’s overall health, reproductive care, study finds",2024-07-24,0
526,columbiamissourian,https://www.columbiamissourian.com/news/gymnastics-summer-camp-flips-into-action/article_0f494134-492f-11ef-812a-337cd51932cd.html,Gymnastics summer camp flips into action,2024-07-24,0
527,columbiamissourian,https://www.columbiamissourian.com/news/local/when-beloved-pets-die-these-counselors-help-owners-grieve-their-loss/article_681c2b9a-3cce-11ef-bd4a-27f13d8b4074.html,"When beloved pets die, these counselors help owners grieve their loss",2024-07-23,0
528,columbiamissourian,https://www.columbiamissourian.com/news/higher_education/mus-chief-diversity-officer-is-set-to-leave-in-august/article_09c3733c-4868-11ef-ac23-2bc647214688.html,MU's chief diversity officer is set to leave in August,2024-07-22,0
529,columbiamissourian,https://www.columbiamissourian.com/news/state_news/teachers-union-files-federal-lawsuit-alleging-mohela-mismanaged-millions-of-student-loans/article_819b49b6-4877-11ef-b4b5-c35624c8d00a.html,Teachers union files federal lawsuit alleging MOHELA mismanaged millions of student loans,2024-07-22,0
530,columbiamissourian,https://www.columbiamissourian.com/news/state_news/support-for-harris-builds-among-missouri-democratic-delegates-some-aren-t-committing-yet/article_c1b52ce8-486c-11ef-8406-7b1f2e79b92a.html,Support for Harris builds among Missouri Democratic delegates. Some aren’t committing — yet.,2024-07-22,0
531,columbiamissourian,https://www.columbiamissourian.com/news/local/no-excuse-absentee-voting-begins-tuesday-for-primary-election/article_1f370aca-483c-11ef-8370-ef210fb147d5.html,No-excuse absentee voting begins Tuesday for primary election,2024-07-22,0
532,columbiamissourian,https://www.columbiamissourian.com/news/local/local-nonprofit-helps-missourians-build-healthy-relationships/article_f9094db0-4609-11ef-b126-5f428f97ba7a.html,Local nonprofit helps Missourians build healthy relationships,2024-07-22,0
533,columbiamissourian,https://www.columbiamissourian.com/news/local/ashland-pride-festival-spreads-love-and-inclusivity/article_1b09d858-47a4-11ef-9dac-0f7dbdb9ad87.html,Ashland Pride festival spreads love and inclusivity,2024-07-22,0
534,columbiamissourian,https://www.columbiamissourian.com/news/nation_world/biden-drops-out-of-2024-race-after-disastrous-debate-inflamed-age-concerns-vp-harris-gets/article_e76bac7c-45a6-5b68-a704-34c55d22672e.html,Biden drops out of 2024 race after disastrous debate inflamed age concerns. VP Harris gets his nod,2024-07-21,0
535,columbiamissourian,https://www.columbiamissourian.com/news/local/fire-damages-orr-street-studios-early-sunday-morning/article_ede892fa-9b5c-5ce5-ab5d-8b4b7dd81503.html,Fire damages Orr Street Studios early Sunday morning,2024-07-21,0
536,columbiamissourian,https://www.columbiamissourian.com/news/nation_world/the-secret-service-acknowledges-denying-some-past-requests-by-trumps-campaign-for-tighter-security/article_2b49db95-50f0-5cb7-a2a2-9621d8701c9a.html,The Secret Service acknowledges denying some past requests by Trump's campaign for tighter security,2024-07-21,0
537,columbiamissourian,https://www.columbiamissourian.com/news/local/columbia-breakdancers-hope-olympics-debut-grabs-local-attention/article_767fef38-447a-11ef-9ef7-1fc415a5c13f.html,Columbia breakdancers hope Olympics debut grabs local attention,2024-07-21,0
538,columbiamissourian,https://www.columbiamissourian.com/news/higher_education/composers-from-around-the-world-to-perform-in-columbia/article_1102486a-46bc-11ef-920b-3321c0c16973.html,Composers from around the world to perform in Columbia,2024-07-20,0
539,columbiamissourian,https://www.columbiamissourian.com/sports/other_sports/organizers-gear-up-for-cross-state-missouri-river-boat-race/article_8b6ddd40-45fd-11ef-a584-fff92c61feba.html,Organizers gear up for cross-state Missouri River boat race,2024-07-20,0
540,columbiamissourian,https://www.columbiamissourian.com/news/local/wastewater-surveillance-project-helps-officials-detect-covid-19-variants-across-the-state/article_0a8ecfb0-4542-11ef-bd93-431dcd0840e9.html,Wastewater surveillance project helps officials detect COVID-19 variants across the state,2024-07-19,0
541,columbiamissourian,https://www.columbiamissourian.com/news/restored-wwii-bombers-land-in-columbia-as-reminders-of-historic-missions/article_06d0e788-452d-11ef-ae00-8b2ca2551e03.html,Restored WWII bombers land in Columbia as reminders of historic missions,2024-07-18,0
542,columbiamissourian,https://www.columbiamissourian.com/news/local/juvenile-taken-to-hospital-after-shooting-in-columbia/article_fb31d652-8caa-53f8-8bf2-8cf4fd4f084e.html,Juvenile taken to hospital after shooting in Columbia,2024-07-18,0
543,columbiamissourian,https://www.columbiamissourian.com/news/finding-joy-at-family-fun-fest/article_e4679448-4532-11ef-b63f-e7a8c4ac9f21.html,Finding joy at Family Fun Fest,2024-07-18,0
544,columbiamissourian,https://www.columbiamissourian.com/news/fresh-ink-for-national-tattoo-day/article_f5d08ab0-44af-11ef-9864-57535f0193b6.html,Fresh ink for National Tattoo Day,2024-07-17,0
545,columbiamissourian,https://www.columbiamissourian.com/news/local/boone-county-family-team-wins-32-000-stash-of-gems-and-coins-in-treasure-hunt/article_961f9526-444f-11ef-b4f5-fbdf49cc5905.html,"Boone County family team wins $32,000 stash of gems and coins in treasure hunt",2024-07-17,0
546,columbiamissourian,https://www.columbiamissourian.com/news/local/redi-or-not-local-startup-aims-to-help-veterans-transition-from-the-military-to-the/article_1513b950-4452-11ef-b2fd-6387bb5e485f.html,REDI or not: Local startup aims to help veterans transition from the military to the workforce,2024-07-17,0
547,columbiamissourian,https://www.columbiamissourian.com/news/local/local-agencies-call-for-increased-access-to-funding-for-social-workers/article_87c964f8-4471-11ef-9f36-bfd81abbbd63.html,Local agencies call for increased access to funding for social workers,2024-07-17,0
548,columbiamissourian,https://www.columbiamissourian.com/news/swinging-into-the-boone-county-fair-livestock-kettle-corn-carnival-rides-and-much-more/article_ee279bcc-43d9-11ef-a1c6-9b77eab27249.html,"Swinging into the Boone County Fair: Livestock, kettle corn, carnival rides and much more",2024-07-16,0
549,columbiamissourian,https://www.columbiamissourian.com/news/local/columbia-man-found-guilty-on-fentanyl-trafficking-charge/article_83911594-baab-5914-b0d2-46127bd0e105.html,Columbia man found guilty on fentanyl trafficking charge,2024-07-16,0
550,columbiamissourian,https://www.columbiamissourian.com/news/state_news/nearly-140-000-missouri-kids-under-5-get-free-books-every-month-yours-can-too/article_c0aee726-3958-11ef-98a2-1bf377e51271.html,"Nearly 140,000 Missouri kids under 5 get free books every month. Yours can, too",2024-07-16,0
551,columbiamissourian,https://www.columbiamissourian.com/news/local/city-council-approves-taxation-requires-license-for-short-term-rentals/article_f5b04e3a-4306-11ef-8308-6b12267c50c3.html,"City Council approves taxation, requires license for short-term rentals",2024-07-15,0
552,columbiamissourian,https://www.columbiamissourian.com/news/local/annual-boone-county-fair-returns-tuesday/article_f68f9a74-42eb-11ef-8f5c-f77f75348d33.html,Annual Boone County Fair returns Tuesday,2024-07-15,0
553,columbiamissourian,https://www.columbiamissourian.com/news/local/mu-psychiatrist-discusses-implications-of-limited-mental-health-care-for-minorities/article_d6afdf32-42cf-11ef-95d1-9fcc5fddda7c.html,MU psychiatrist discusses implications of limited mental health care for minorities,2024-07-15,0
554,columbiamissourian,https://www.columbiamissourian.com/news/local/mu-workers-voice-parking-pay-concerns-at-union-town-hall/article_716185d2-4062-11ef-bb7b-9f1c2c38dd33.html,"MU workers voice parking, pay concerns at union town hall",2024-07-15,0
555,columbiamissourian,https://www.columbiamissourian.com/news/hunt-begins-in-boone-county-to-find-32-000-in-hidden-gems/article_cb1ee942-4162-11ef-a0e9-1babdb93c012.html,"Hunt begins in Boone County to find $32,000 in hidden gems",2024-07-13,0
556,columbiamissourian,https://www.columbiamissourian.com/news/local/fallen-firefighter-receives-a-final-farewell-with-full-honors/article_37dd4c2e-4148-11ef-900a-7bbe307c326c.html,Fallen firefighter receives a final farewell with full honors,2024-07-13,0
557,columbiamissourian,https://www.columbiamissourian.com/news/local/city-council-to-revisit-policies-governing-short-term-rentals-are-they-hotels/article_01305c50-4082-11ef-84f0-f7edef990c82.html,City Council to revisit policies governing short-term rentals: Are they hotels?,2024-07-13,0
558,columbiamissourian,https://www.columbiamissourian.com/news/local/mu-geoscience-camp-uplifts-girls-in-stem/article_09dbb996-3fd6-11ef-aba6-5b95088a15c8.html,MU geoscience camp uplifts girls in STEM,2024-07-13,0
559,columbiamissourian,https://www.columbiamissourian.com/news/state_news/missouri-politicians-join-fight-against-tyson-foods-sale-in-dexter/article_45a78eb8-4072-11ef-9cc8-9b0424a2a903.html,Missouri politicians join fight against Tyson Foods sale in Dexter,2024-07-12,0
560,columbiamissourian,https://www.columbiamissourian.com/news/junior-adventurers-brave-the-wilderness-at-summer-camp/article_49a3b01a-3fcc-11ef-9bb9-dfccbf18a974.html,Junior adventurers brave the wilderness at summer camp,2024-07-12,0
561,columbiamissourian,https://www.columbiamissourian.com/news/local/house-holds-first-hearing-on-illegal-immigrant-crimes/article_d89a6880-3fdc-11ef-9700-43325bbab80f.html,House holds first hearing on 'illegal immigrant crimes',2024-07-11,0
562,columbiamissourian,https://www.columbiamissourian.com/news/local/mu-researcher-awarded-3-million-to-study-sleep-apnea/article_b9ba2760-3ede-11ef-b007-2ba4792880d4.html,MU researcher awarded $3 million to study sleep apnea,2024-07-10,0
563,columbiamissourian,https://www.columbiamissourian.com/news/state_news/judge-orders-missouri-ag-andrew-bailey-to-sit-for-deposition-over-possible-ethics-breach/article_080d669a-3f0a-11ef-bd27-039a12cf563e.html,Judge orders Missouri AG Andrew Bailey to sit for deposition over possible ethics breach,2024-07-10,0
564,columbiamissourian,https://www.columbiamissourian.com/news/state_news/missouri-leads-7-states-challenging-health-care-protections-for-transgender-americans/article_ee5981bc-3f08-11ef-80cf-4fc75134149a.html,Missouri leads 7 states challenging health care protections for transgender Americans,2024-07-10,0
565,columbiamissourian,https://www.columbiamissourian.com/news/players-rally-for-table-tennis-open-match-night/article_e057da08-3edd-11ef-be5e-cbd7770fc78a.html,Players rally for table tennis open match night,2024-07-10,0
566,columbiamissourian,https://www.columbiamissourian.com/news/state_news/missouri-veterans-find-recognition-closure-on-honor-flight-to-washington/article_f4f4f530-3ec0-11ef-97d1-3b3db633bdac.html,"Missouri veterans find recognition, closure on honor flight to Washington",2024-07-10,0
567,columbiamissourian,https://www.columbiamissourian.com/news/columbia-man-killed-after-car-slams-into-18-wheeler-on-i-70/article_36499020-3ec8-11ef-9fbd-6395782502b3.html,Columbia man killed after car slams into 18-wheeler on I-70,2024-07-10,0
568,columbiamissourian,https://www.columbiamissourian.com/news/sticking-together-finding-community-through-lacrosse/article_10305082-3ae4-11ef-8df8-332af2059a2f.html,Sticking together: Finding community through lacrosse,2024-07-10,0
569,columbiamissourian,https://www.columbiamissourian.com/news/missouri-governor-on-kansas-city-chiefs-i-m-not-too-worried-about-kansas-at-this/article_8e25403a-3e5c-11ef-8bfd-0736f90e5b73.html,Missouri governor on Kansas City Chiefs: ‘I’m not too worried about Kansas at this point’,2024-07-09,0
570,columbiamissourian,https://www.columbiamissourian.com/news/state_news/public-safety-startup-incubator-lead-nine-bills-signed-by-governor/article_9176b9f8-3d9e-11ef-a3ad-dbbc0191be05.html,"Public safety, startup incubator lead nine bills signed by governor",2024-07-09,0
571,9thstreetjournal,https://9thstreetjournal.org/2024/07/24/road-and-lane-closures-to-impact-lakewood-avenue-and-roxboro-street-through-fall/?utm_source=rss&utm_medium=rss&utm_campaign=road-and-lane-closures-to-impact-lakewood-avenue-and-roxboro-street-through-fall,Road and lane closures to impact Lakewood Avenue and Roxboro Street through fall,2024-07-24,1
572,9thstreetjournal,https://9thstreetjournal.org/2024/07/24/williams-selected-for-leadership-program-at-harvard/?utm_source=rss&utm_medium=rss&utm_campaign=williams-selected-for-leadership-program-at-harvard,Williams selected for leadership program at Harvard,2024-07-24,1
573,9thstreetjournal,https://9thstreetjournal.org/2024/07/24/durham-housing-authority-to-host-back-to-school-block-party/?utm_source=rss&utm_medium=rss&utm_campaign=durham-housing-authority-to-host-back-to-school-block-party,Durham Housing Authority to host back-to-school block party,2024-07-24,1
574,9thstreetjournal,https://9thstreetjournal.org/2024/07/23/july-4-travel-breaks-record-at-rdu/?utm_source=rss&utm_medium=rss&utm_campaign=july-4-travel-breaks-record-at-rdu,July 4 travel breaks record at RDU,2024-07-23,1
575,9thstreetjournal,https://9thstreetjournal.org/2024/07/23/dps-releases-back-to-school-guide/?utm_source=rss&utm_medium=rss&utm_campaign=dps-releases-back-to-school-guide,DPS releases back-to-school guide,2024-07-23,1
576,9thstreetjournal,https://9thstreetjournal.org/2024/07/23/carolina-theatre-dedicates-green-room-to-founder-of-durham-jewelry-business/?utm_source=rss&utm_medium=rss&utm_campaign=carolina-theatre-dedicates-green-room-to-founder-of-durham-jewelry-business,Carolina Theatre dedicates green room to founder of Durham jewelry business,2024-07-23,1
577,9thstreetjournal,https://9thstreetjournal.org/2024/07/22/habitat-for-humanity-durham-invites-youth-to-build-gifts-for-homebuyers/?utm_source=rss&utm_medium=rss&utm_campaign=habitat-for-humanity-durham-invites-youth-to-build-gifts-for-homebuyers,Habitat for Humanity Durham invites youth to build gifts for homebuyers,2024-07-22,1
578,9thstreetjournal,https://9thstreetjournal.org/2024/07/22/downtown-durham-launches-summer-feast-shop-contest/?utm_source=rss&utm_medium=rss&utm_campaign=downtown-durham-launches-summer-feast-shop-contest,Downtown Durham launches Summer Feast & Shop contest,2024-07-22,1
579,9thstreetjournal,https://9thstreetjournal.org/2024/07/19/dps-to-offer-free-meals-to-all-students/?utm_source=rss&utm_medium=rss&utm_campaign=dps-to-offer-free-meals-to-all-students,DPS to offer free meals to all students,2024-07-19,1
580,9thstreetjournal,https://9thstreetjournal.org/2024/07/19/fullsteam-earns-medals-in-u-s-open-beer-championship/?utm_source=rss&utm_medium=rss&utm_campaign=fullsteam-earns-medals-in-u-s-open-beer-championship,Fullsteam earns medals in U.S. Open Beer Championship,2024-07-19,1
581,storieswetell,https://storieswetell.news/2024/05/28/a-new-collective-will-help-n-c-at-student-athletes-navigate-nil/,A new collective will help N.C. A&T student-athletes navigate NIL,2024-05-28,0
582,storieswetell,https://storieswetell.news/2024/05/23/track-field-mental-health/,How track and field students maintain their mental health during a school semester,2024-05-23,0
583,storieswetell,https://storieswetell.news/2024/04/25/nc-colleges-mental-health-project/,Nine Student Newsrooms Statewide Collaborate On a Special Mental Health Project,2024-04-25,0
584,storieswetell,https://storieswetell.news/2024/03/13/ncat-jelanifavors-stanford-speech/,N.C. A&T Professor Speaks on the Importance of HBCUs at Stanford University,2024-03-13,0
585,storieswetell,https://storieswetell.news/2024/02/15/mental-health-fair-ncat2024/,Student Organization Hosts Mental Health Networking Fair In Crosby Hall,2024-02-15,0
586,storieswetell,https://storieswetell.news/2024/02/02/student-news-story-tips/,Tips For Producing and Submitting News Stories,2024-02-02,0
587,storieswetell,https://storieswetell.news/2024/01/30/guilford-country-golfing-initiative/,New Guilford County Initiative Aims To Increase Young Black Golfers at Dudley and Smith High Schools,2024-01-30,0
588,storieswetell,https://storieswetell.news/2024/01/12/ncat-housing-solution-2025/,New Residence Hall Could Unlock Solutions To Student Housing Crisis,2024-01-12,0
589,storieswetell,https://storieswetell.news/2024/01/12/ncat-financial-aid-communication-concerns/,N.C. A&T’s Financial Aid Office Explores Solutions to Communications Concerns,2024-01-12,0
590,storieswetell,https://storieswetell.news/2023/12/02/get-paid-student-stories/,How to Get Paid For Solutions and Community Stories,2023-12-03,0
591,queensuniversitynewsservice,https://qcitymetro.com/2024/07/24/blasian-asian-way-black-owned-camp-north-end-food/,New Black-owned food stall at Camp North End offers Korean comfort dishes,2024-07-24,0
592,queensuniversitynewsservice,https://qcitymetro.com/2024/07/24/kehlani-tour-charlotte/,Kehlani to bring ‘Crash’ tour to Charlotte in October,2024-07-24,0
593,queensuniversitynewsservice,https://qcitymetro.com/2024/07/24/family-law-attorney-situations/,5 unexpected situations that might require a family law attorney,2024-07-24,0
594,queensuniversitynewsservice,https://qcitymetro.com/2024/07/24/black-people-swim-evolutionary-aquatics-charlotte/,Local swim group wants more Black people to become confident swimmers,2024-07-24,0
595,queensuniversitynewsservice,https://qcitymetro.com/2024/07/23/camp-seeks-to-inspire-medical-careers-for-children-of-color-in-charlotte/,Camp seeks to inspire medical careers for children of color in Charlotte,2024-07-24,0
596,queensuniversitynewsservice,https://qcitymetro.com/2024/07/23/congresswoman-alma-adams-talks-whats-at-stake-in-upcoming-election-vp-kamala-harris-and-more/,"Congresswoman Alma Adams talks what’s ‘at stake’ in upcoming election, VP Kamala Harris and more",2024-07-23,0
597,queensuniversitynewsservice,https://qcitymetro.com/2024/07/23/the-case-against-plastic-waste-grows-as-more-studies-point-to-potential-harm/,The case against plastic waste grows as more studies point to potential harm,2024-07-23,0
598,queensuniversitynewsservice,https://qcitymetro.com/2024/07/22/cmpd-mid-year-crime-report/,"Youth crime is still a major concern for CMPD, according to mid-year crime report",2024-07-22,0
599,queensuniversitynewsservice,https://qcitymetro.com/2024/07/22/very-excited-locals-react-to-the-prospect-of-a-kamala-harris-presidential-nomination/,‘Very excited”: Locals react to the prospect of a Kamala Harris presidential nomination,2024-07-22,0
600,queensuniversitynewsservice,https://qcitymetro.com/2024/07/22/slutty-vegan-location-in-charlotte-update/,Could popular Black-owned vegan restaurant Slutty Vegan finally be headed to Charlotte? Here’s an update.,2024-07-22,0
601,thewesterncarolinajournalist,https://thewesterncarolinajournalist.com/2024/03/22/bearwise-keeps-bears-wild-in-waynesville/,BearWise keeps bears wild in Waynesville,2024-03-22,0
